date,ticker,company_name,market_sector,open,high,low,close,adj_close,volume,run_date
23/01/2026,CBOE,"Cboe Global Markets, Inc.",Financial Services,277.1000061,277.7200012,273.8099976,276.3900146,276.3900146,570200,2026-01-25 21:27:44 UTC
19/01/2026,CBRE,"CBRE Group, Inc.",Real Estate,170.2700043,173.0500031,170.1100006,171.5899963,171.5899963,1451100,2026-01-25 21:27:44 UTC
23/01/2026,CBRE,"CBRE Group, Inc.",Real Estate,168.8000031,170.1900024,166.6000061,169.2299957,169.2299957,1067100,2026-01-25 21:27:44 UTC
19/01/2026,CCEP,Coca-Cola Europacific Partners PLC,Consumer Defensive,89.27999878,89.34999847,88.44999695,89.29000092,89.29000092,1970500,2026-01-25 21:27:44 UTC
23/01/2026,CCEP,Coca-Cola Europacific Partners PLC,Consumer Defensive,89.02999878,89.87999725,88.69999695,89.84999847,89.84999847,836600,2026-01-25 21:27:44 UTC
19/01/2026,CCI,Crown Castle Inc.,Real Estate,89.54000092,91.25,89.48000336,90.87000275,90.87000275,3155500,2026-01-25 21:27:44 UTC
23/01/2026,CCI,Crown Castle Inc.,Real Estate,85.80999756,87.05000305,85.26000214,86.59999847,86.59999847,2553100,2026-01-25 21:27:44 UTC
19/01/2026,CCL,Carnival Corporation & plc,Consumer Cyclical,29.44000053,29.48999977,28.79999924,28.92000008,28.92000008,16310400,2026-01-25 21:27:44 UTC
23/01/2026,CCL,Carnival Corporation & plc,Consumer Cyclical,28.35000038,28.87000084,28.19000053,28.54999924,28.54999924,18883400,2026-01-25 21:27:44 UTC
19/01/2026,CDNS,"Cadence Design Systems, Inc.",Technology,321.8299866,322.4700012,314.5,317.4500122,317.4500122,2092000,2026-01-25 21:27:44 UTC
23/01/2026,CDNS,"Cadence Design Systems, Inc.",Technology,315.5,323.5400085,312.0100098,318.3200073,318.3200073,1466800,2026-01-25 21:27:44 UTC
19/01/2026,CDW,CDW Corporation,Technology,132.4900055,133.1499939,131.4499969,131.75,131.75,1495500,2026-01-25 21:27:44 UTC
23/01/2026,CDW,CDW Corporation,Technology,127.75,127.9499969,125.7300034,126,126,1758300,2026-01-25 21:27:44 UTC
19/01/2026,CEG,Constellation Energy Corporation,Utilities,322.4500122,323.0499878,300.4100037,307.7099915,307.7099915,9206900,2026-01-25 21:27:44 UTC
23/01/2026,CEG,Constellation Energy Corporation,Utilities,287.4400024,292.25,285.4400024,289.0599976,289.0599976,3781400,2026-01-25 21:27:44 UTC
19/01/2026,CF,"CF Industries Holdings, Inc.",Basic Materials,84.80000305,87.34999847,84.70999908,86.75,86.75,2844600,2026-01-25 21:27:44 UTC
23/01/2026,CF,"CF Industries Holdings, Inc.",Basic Materials,90.19999695,92.88999939,89.91000366,92.37999725,92.37999725,1965200,2026-01-25 21:27:44 UTC
19/01/2026,CFG,"Citizens Financial Group, Inc.",Financial Services,60.5,61.34000015,60.45000076,60.81999969,60.81999969,6552400,2026-01-25 21:27:44 UTC
23/01/2026,CFG,"Citizens Financial Group, Inc.",Financial Services,63.88000107,63.97999954,62.22000122,62.63999939,62.63999939,5204900,2026-01-25 21:27:44 UTC
19/01/2026,CHD,"Church & Dwight Co., Inc.",Consumer Defensive,89.98000336,91.12999725,88.91999817,90.61000061,90.61000061,2497000,2026-01-25 21:27:44 UTC
23/01/2026,CHD,"Church & Dwight Co., Inc.",Consumer Defensive,93.05999756,94.18000031,92.05999756,92.43000031,92.43000031,1800800,2026-01-25 21:27:44 UTC
19/01/2026,CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,174.7299957,176.1699982,173.2200012,175.7700043,175.7700043,2072000,2026-01-25 21:27:44 UTC
23/01/2026,CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,179.0099945,179.7700043,175.5299988,176.6600037,176.6600037,1569900,2026-01-25 21:27:44 UTC
19/01/2026,CHTR,"Charter Communications, Inc.",Communication Services,194.6499939,195.6799927,187.8500061,189.7599945,189.7599945,2292300,2026-01-25 21:27:44 UTC
23/01/2026,CHTR,"Charter Communications, Inc.",Communication Services,191.8099976,192.1900024,188.3300018,191.6900024,191.6900024,1423500,2026-01-25 21:27:44 UTC
19/01/2026,CI,The Cigna Group,Healthcare,276.3200073,276.9599915,270.769989,272.2099915,272.2099915,1702700,2026-01-25 21:27:44 UTC
23/01/2026,CI,The Cigna Group,Healthcare,279.9899902,281.0299988,277.7399902,279.2000122,279.2000122,1024000,2026-01-25 21:27:44 UTC
19/01/2026,CINF,Cincinnati Financial Corporation,Financial Services,163.0500031,163.1799927,161.7599945,162.1799927,162.1799927,646200,2026-01-25 21:27:44 UTC
23/01/2026,CINF,Cincinnati Financial Corporation,Financial Services,157.0599976,157.8899994,155.1399994,157.0299988,157.0299988,590600,2026-01-25 21:27:44 UTC
19/01/2026,CL,Colgate-Palmolive Company,Consumer Defensive,84.05999756,84.69999695,83.55000305,84.51999664,84.00559235,6949600,2026-01-25 21:27:44 UTC
23/01/2026,CL,Colgate-Palmolive Company,Consumer Defensive,86.15000153,86.83000183,85.66999817,86.66000366,86.66000366,5345200,2026-01-25 21:27:44 UTC
19/01/2026,CLX,The Clorox Company,Consumer Defensive,109.9599991,111.2900009,109.0299988,109.9800034,109.9800034,1920000,2026-01-25 21:27:44 UTC
23/01/2026,CLX,The Clorox Company,Consumer Defensive,114.2300034,115.4700012,113.4199982,113.4800034,113.4800034,3239600,2026-01-25 21:27:44 UTC
19/01/2026,CMCSA,Comcast Corporation,Communication Services,28.25,28.37999916,27.55999947,27.81999969,27.81999969,38596900,2026-01-25 21:27:44 UTC
23/01/2026,CMCSA,Comcast Corporation,Communication Services,28.97999954,29.32999992,28.76000023,29.29999924,29.29999924,29379600,2026-01-25 21:27:44 UTC
19/01/2026,CME,CME Group Inc.,Financial Services,272.5400085,280.1900024,270.8699951,279.5,279.5,2410000,2026-01-25 21:27:44 UTC
23/01/2026,CME,CME Group Inc.,Financial Services,281.4599915,283.7399902,279.769989,282.7399902,282.7399902,1725900,2026-01-25 21:27:44 UTC
19/01/2026,CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,40.15000153,40.47999954,39.54999924,39.95999908,39.95999908,12654000,2026-01-25 21:27:44 UTC
23/01/2026,CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,40.56000137,41.33000183,40.49000168,40.86999893,40.86999893,11984900,2026-01-25 21:27:44 UTC
19/01/2026,CMI,Cummins Inc.,Industrials,575.7000122,583.0800171,575.5,578.9400024,578.9400024,1753100,2026-01-25 21:27:44 UTC
23/01/2026,CMI,Cummins Inc.,Industrials,584.0800171,584.0800171,570.7199707,571.7800293,571.7800293,893800,2026-01-25 21:27:44 UTC
19/01/2026,CMS,CMS Energy Corporation,Utilities,70.91999817,71.87000275,70.77999878,71.68000031,71.68000031,3184900,2026-01-25 21:27:44 UTC
23/01/2026,CMS,CMS Energy Corporation,Utilities,70.88999939,71.05000305,70.02999878,70.69999695,70.69999695,3946600,2026-01-25 21:27:44 UTC
19/01/2026,CNC,Centene Corporation,Healthcare,46.91999817,47.02000046,45.70000076,45.75,45.75,7084400,2026-01-25 21:27:44 UTC
23/01/2026,CNC,Centene Corporation,Healthcare,45.38999939,46.18999863,45.16999817,46.09000015,46.09000015,3790900,2026-01-25 21:27:44 UTC
19/01/2026,CNP,"CenterPoint Energy, Inc.",Utilities,39.04999924,39.77999878,39.04999924,39.70999908,39.70999908,4252000,2026-01-25 21:27:44 UTC
23/01/2026,CNP,"CenterPoint Energy, Inc.",Utilities,38.95000076,38.97999954,38.40000153,38.77999878,38.77999878,7834100,2026-01-25 21:27:44 UTC
19/01/2026,COF,Capital One Financial Corporation,Financial Services,240.7299957,243.3600006,237.5899963,239.1399994,239.1399994,6692700,2026-01-25 21:27:44 UTC
23/01/2026,COF,Capital One Financial Corporation,Financial Services,223.7899933,227.0599976,216.8200073,217.3000031,217.3000031,14172800,2026-01-25 21:27:44 UTC
19/01/2026,COIN,"Coinbase Global, Inc.",Financial Services,239.4900055,243.1900024,236.1399994,241.1499939,241.1499939,7622400,2026-01-25 21:27:44 UTC
23/01/2026,COIN,"Coinbase Global, Inc.",Financial Services,222.75,222.75,215.7200012,216.9499969,216.9499969,12944900,2026-01-25 21:27:44 UTC
19/01/2026,COO,"The Cooper Companies, Inc.",Healthcare,82.30999756,82.73999786,81.98000336,82.37000275,82.37000275,3500900,2026-01-25 21:27:44 UTC
23/01/2026,COO,"The Cooper Companies, Inc.",Healthcare,82.26999664,82.51999664,80.81999969,81.29000092,81.29000092,1459600,2026-01-25 21:27:44 UTC
19/01/2026,COP,ConocoPhillips,Energy,97.5,98.94999695,97.12999725,98.19000244,98.19000244,8939200,2026-01-25 21:27:44 UTC
23/01/2026,COP,ConocoPhillips,Energy,98.37999725,99.41000366,97.69000244,98.34999847,98.34999847,6971800,2026-01-25 21:27:44 UTC
19/01/2026,COR,"Cencora, Inc.",Healthcare,355.1700134,356.8699951,352.4200134,354.8500061,354.8500061,1399100,2026-01-25 21:27:44 UTC
23/01/2026,COR,"Cencora, Inc.",Healthcare,351.4299927,353.5599976,347.6300049,353.480011,353.480011,1137600,2026-01-25 21:27:44 UTC
19/01/2026,COST,Costco Wholesale Corporation,Consumer Defensive,962,964.9799805,951,963.6099854,963.6099854,3862900,2026-01-25 21:27:44 UTC
23/01/2026,COST,Costco Wholesale Corporation,Consumer Defensive,971.4400024,984.8499756,971.0100098,983.25,983.25,1679300,2026-01-25 21:27:44 UTC
19/01/2026,CPAY,"Corpay, Inc.",Technology,329.3800049,331.5499878,320.6400146,320.6600037,320.6600037,592500,2026-01-25 21:27:44 UTC
23/01/2026,CPAY,"Corpay, Inc.",Technology,324.75,325.2999878,318.4200134,320.519989,320.519989,514500,2026-01-25 21:27:44 UTC
19/01/2026,CPB,The Campbell's Company,Consumer Defensive,26.69000053,26.72999954,25.90999985,26.07999992,26.07999992,8436100,2026-01-25 21:27:44 UTC
23/01/2026,CPB,The Campbell's Company,Consumer Defensive,26.51000023,26.82999992,26.51000023,26.79000092,26.79000092,4160000,2026-01-25 21:27:44 UTC
19/01/2026,CPRT,"Copart, Inc.",Industrials,41.18000031,41.27000046,40.45999908,41.04000092,41.04000092,11878400,2026-01-25 21:27:44 UTC
23/01/2026,CPRT,"Copart, Inc.",Industrials,41.13999939,41.77999878,41.11999893,41.40000153,41.40000153,7503100,2026-01-25 21:27:44 UTC
19/01/2026,CPT,Camden Property Trust,Real Estate,107.3600006,110.1399994,107.0800018,109.5,109.5,802900,2026-01-25 21:27:44 UTC
23/01/2026,CPT,Camden Property Trust,Real Estate,106.1200027,107.8799973,106.1200027,107.8600006,107.8600006,711900,2026-01-25 21:27:44 UTC
19/01/2026,CRL,"Charles River Laboratories International, Inc.",Healthcare,223.4299927,227.5099945,218.8999939,219.6999969,219.6999969,866900,2026-01-25 21:27:44 UTC
23/01/2026,CRL,"Charles River Laboratories International, Inc.",Healthcare,223.1000061,223.1999969,217.5700073,219.6100006,219.6100006,576800,2026-01-25 21:27:44 UTC
19/01/2026,CRM,"Salesforce, Inc.",Technology,232.9499969,232.9499969,226.4400024,227.1100006,227.1100006,13902600,2026-01-25 21:27:44 UTC
23/01/2026,CRM,"Salesforce, Inc.",Technology,226.7799988,230.8500061,226.6499939,228.0500031,228.0500031,9403800,2026-01-25 21:27:44 UTC
19/01/2026,CRWD,"CrowdStrike Holdings, Inc.",Technology,456.75,459.7000122,443.6149902,453.8800049,453.8800049,3437900,2026-01-25 21:27:44 UTC
23/01/2026,CRWD,"CrowdStrike Holdings, Inc.",Technology,454.6900024,458.8599854,449.4219971,452.4899902,452.4899902,1769900,2026-01-25 21:27:44 UTC
19/01/2026,CSCO,"Cisco Systems, Inc.",Technology,75.63999939,75.98999786,74.59999847,75.19000244,75.19000244,25743300,2026-01-25 21:27:44 UTC
23/01/2026,CSCO,"Cisco Systems, Inc.",Technology,73.94999695,75.06999969,73.70999908,74.58999634,74.58999634,13125500,2026-01-25 21:27:44 UTC
19/01/2026,CSGP,"CoStar Group, Inc.",Real Estate,63.40999985,65.93000031,63.13999939,65.33999634,65.33999634,7622900,2026-01-25 21:27:44 UTC
23/01/2026,CSGP,"CoStar Group, Inc.",Real Estate,65.72000122,66.68000031,65.26000214,65.59999847,65.59999847,4985900,2026-01-25 21:27:44 UTC
19/01/2026,CSX,CSX Corporation,Industrials,36.34000015,36.45000076,36.02999878,36.25,36.25,18018200,2026-01-25 21:27:44 UTC
23/01/2026,CSX,CSX Corporation,Industrials,36.95999908,37.54999924,36.61000061,36.63999939,36.63999939,24036600,2026-01-25 21:27:44 UTC
19/01/2026,CTAS,Cintas Corporation,Industrials,196.1300049,196.1300049,193.6799927,195.4199982,195.4199982,2712100,2026-01-25 21:27:44 UTC
23/01/2026,CTAS,Cintas Corporation,Industrials,193.0700073,195.0500031,192.4400024,192.9600067,192.9600067,1404100,2026-01-25 21:27:44 UTC
19/01/2026,CTRA,Coterra Energy Inc.,Energy,25.46999931,25.90999985,25.40999985,25.70999908,25.70999908,19192200,2026-01-25 21:27:44 UTC
23/01/2026,CTRA,Coterra Energy Inc.,Energy,27.75,27.79999924,27.20000076,27.42000008,27.42000008,6451600,2026-01-25 21:27:44 UTC
19/01/2026,CTSH,Cognizant Technology Solutions Corporation,Technology,85.09999847,85.44999695,84.06999969,84.73999786,84.73999786,10220600,2026-01-25 21:27:44 UTC
23/01/2026,CTSH,Cognizant Technology Solutions Corporation,Technology,84.62000275,85.33000183,84.12999725,84.18000031,84.18000031,3779000,2026-01-25 21:27:44 UTC
19/01/2026,CTVA,"Corteva, Inc.",Basic Materials,69.48999786,70.06999969,68.91500092,69.63999939,69.63999939,3401500,2026-01-25 21:27:44 UTC
23/01/2026,CTVA,"Corteva, Inc.",Basic Materials,71.62999725,72.15499878,71.33999634,71.69999695,71.69999695,3467200,2026-01-25 21:27:44 UTC
19/01/2026,CVS,CVS Health Corporation,Healthcare,81.30999756,81.55999756,78.47000122,78.59999847,77.95858002,9597900,2026-01-25 21:27:44 UTC
23/01/2026,CVS,CVS Health Corporation,Healthcare,82.33000183,83.29000092,81.98999786,83.01000214,83.01000214,7340900,2026-01-25 21:27:44 UTC
19/01/2026,CVX,Chevron Corporation,Energy,166.5899963,167.2899933,165.8099976,166.2599945,166.2599945,9745800,2026-01-25 21:27:44 UTC
23/01/2026,CVX,Chevron Corporation,Energy,167.9499969,168.4400024,166.4400024,166.7200012,166.7200012,8363100,2026-01-25 21:27:44 UTC
19/01/2026,D,"Dominion Energy, Inc.",Utilities,60.09999847,61.5,59.84999847,61.13000107,61.13000107,6710200,2026-01-25 21:27:44 UTC
23/01/2026,D,"Dominion Energy, Inc.",Utilities,59.75999832,59.88000107,58.99000168,59.59999847,59.59999847,5245600,2026-01-25 21:27:44 UTC
19/01/2026,DAL,"Delta Air Lines, Inc.",Industrials,71.37000275,71.66999817,70.06999969,70.43000031,70.43000031,7580100,2026-01-25 21:27:44 UTC
23/01/2026,DAL,"Delta Air Lines, Inc.",Industrials,68.26999664,68.48000336,67.48000336,67.95999908,67.95999908,6396900,2026-01-25 21:27:44 UTC
19/01/2026,DASH,"DoorDash, Inc.",Consumer Cyclical,210.2400055,211.0500031,204.0299988,205.3200073,205.3200073,5155100,2026-01-25 21:27:44 UTC
23/01/2026,DASH,"DoorDash, Inc.",Consumer Cyclical,206.8099976,211.4199982,205.9900055,207.2299957,207.2299957,2295600,2026-01-25 21:27:44 UTC
19/01/2026,DAY,"Dayforce, Inc.",Technology,69.26999664,69.31999969,69.15000153,69.16000366,69.16000366,3980400,2026-01-25 21:27:44 UTC
23/01/2026,DAY,"Dayforce, Inc.",Technology,69.29000092,69.52999878,69.22000122,69.41999817,69.41999817,2625200,2026-01-25 21:27:44 UTC
19/01/2026,DD,"DuPont de Nemours, Inc.",Basic Materials,43.43000031,43.63999939,42.81999969,42.86000061,42.86000061,4374900,2026-01-25 21:27:44 UTC
23/01/2026,DD,"DuPont de Nemours, Inc.",Basic Materials,43.77000046,44.47000122,43.5,44.13999939,44.13999939,5784700,2026-01-25 21:27:44 UTC
19/01/2026,DDOG,"Datadog, Inc.",Technology,120.8600006,121.8000031,117.8069992,119.0199966,119.0199966,5871300,2026-01-25 21:27:44 UTC
23/01/2026,DDOG,"Datadog, Inc.",Technology,130.5,131.8600006,129.0899963,130.1300049,130.1300049,4071700,2026-01-25 21:27:44 UTC
19/01/2026,DE,Deere & Company,Industrials,516.2600098,516.8099976,510,514.4000244,514.4000244,1323300,2026-01-25 21:27:44 UTC
23/01/2026,DE,Deere & Company,Industrials,518.2600098,521.6300049,506.4200134,514.4299927,514.4299927,1590500,2026-01-25 21:27:44 UTC
19/01/2026,DECK,Deckers Outdoor Corporation,Consumer Cyclical,102.2399979,102.6399994,99.98999786,100.6900024,100.6900024,2589100,2026-01-25 21:27:44 UTC
23/01/2026,DECK,Deckers Outdoor Corporation,Consumer Cyclical,101.6699982,102.0100021,99.59999847,99.98000336,99.98000336,2255400,2026-01-25 21:27:44 UTC
19/01/2026,DELL,Dell Technologies Inc.,Technology,120.2099991,122.9899979,119.2200012,120.5299988,120.0049973,9023300,2026-01-25 21:27:44 UTC
23/01/2026,DELL,Dell Technologies Inc.,Technology,115.4199982,115.9899979,113.7600021,115.4300003,115.4300003,6337800,2026-01-25 21:27:44 UTC
19/01/2026,DG,Dollar General Corporation,Consumer Defensive,151.4100037,152.1600037,147.7100067,148.7400055,148.7400055,3816500,2026-01-25 21:27:44 UTC
23/01/2026,DG,Dollar General Corporation,Consumer Defensive,145.2299957,147.4100037,144.3899994,146.9199982,146.9199982,2447300,2026-01-25 21:27:44 UTC
19/01/2026,DGX,Quest Diagnostics Incorporated,Healthcare,189.3999939,190.9600067,188.75,189.4900055,189.4900055,1132500,2026-01-25 21:27:44 UTC
23/01/2026,DGX,Quest Diagnostics Incorporated,Healthcare,181.9400024,182.4400024,179.7299957,181.0200043,181.0200043,848900,2026-01-25 21:27:44 UTC
19/01/2026,DHI,"D.R. Horton, Inc.",Consumer Cyclical,159.8399963,161.9299927,153.9299927,155.9600067,155.9600067,5280200,2026-01-25 21:27:44 UTC
23/01/2026,DHI,"D.R. Horton, Inc.",Consumer Cyclical,155.8099976,156.4600067,150.2200012,150.5099945,150.5099945,2976300,2026-01-25 21:27:44 UTC
19/01/2026,DHR,Danaher Corporation,Healthcare,238.4900055,240.4199982,235.75,235.9900055,235.9900055,3904400,2026-01-25 21:27:44 UTC
23/01/2026,DHR,Danaher Corporation,Healthcare,239.6399994,240.7899933,233.5700073,235.0099945,235.0099945,3066600,2026-01-25 21:27:44 UTC
19/01/2026,DIS,The Walt Disney Company,Communication Services,113.1999969,113.8499985,111.1200027,111.1999969,111.1999969,12049600,2026-01-25 21:27:44 UTC
23/01/2026,DIS,The Walt Disney Company,Communication Services,112.6900024,112.9499969,110.5500031,110.9800034,110.9800034,10818000,2026-01-25 21:27:44 UTC
19/01/2026,DLR,"Digital Realty Trust, Inc.",Real Estate,160.5099945,165.2100067,159.5299988,163.6000061,163.6000061,2586100,2026-01-25 21:27:44 UTC
23/01/2026,DLR,"Digital Realty Trust, Inc.",Real Estate,159.0099945,160.7899933,157.1499939,159.1600037,159.1600037,1397800,2026-01-25 21:27:44 UTC
19/01/2026,DLTR,"Dollar Tree, Inc.",Consumer Defensive,141.3200073,141.8500061,138.5099945,139.9499969,139.9499969,2205300,2026-01-25 21:27:44 UTC
23/01/2026,DLTR,"Dollar Tree, Inc.",Consumer Defensive,127.5299988,129.3500061,125.5,128.9199982,128.9199982,3349600,2026-01-25 21:27:44 UTC
19/01/2026,DOC,"Healthpeak Properties, Inc.",Real Estate,17.34000015,17.84000015,17.29999924,17.82999992,17.82999992,9291200,2026-01-25 21:27:44 UTC
23/01/2026,DOC,"Healthpeak Properties, Inc.",Real Estate,17.79000092,18.12000084,17.63999939,18.07999992,18.07999992,7993700,2026-01-25 21:27:44 UTC
19/01/2026,DOV,Dover Corporation,Industrials,205.8800049,207.6000061,205.5,206.6100006,206.6100006,1701300,2026-01-25 21:27:44 UTC
23/01/2026,DOV,Dover Corporation,Industrials,208.8999939,208.8999939,206.1900024,206.7100067,206.7100067,1185300,2026-01-25 21:27:44 UTC
19/01/2026,DOW,Dow Inc.,Basic Materials,27.34499931,27.85499954,27.21999931,27.56999969,27.56999969,14028400,2026-01-25 21:27:44 UTC
23/01/2026,DOW,Dow Inc.,Basic Materials,28.48999977,28.61000061,28.125,28.25,28.25,8892300,2026-01-25 21:27:44 UTC
19/01/2026,DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,407,408,398.8500061,400.2799988,400.2799988,673500,2026-01-25 21:27:44 UTC
23/01/2026,DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,403.230011,413.6600037,403.230011,411.5,411.5,725100,2026-01-25 21:27:44 UTC
19/01/2026,DRI,"Darden Restaurants, Inc.",Consumer Cyclical,213,215.8399963,211.8000031,214.6199951,214.6199951,1882200,2026-01-25 21:27:44 UTC
23/01/2026,DRI,"Darden Restaurants, Inc.",Consumer Cyclical,208.1100006,209.5,205.0299988,206.1699982,206.1699982,1490000,2026-01-25 21:27:44 UTC
19/01/2026,DTE,DTE Energy Company,Utilities,133.8899994,136.0399933,133.3399963,135.5099945,135.5099945,2221900,2026-01-25 21:27:44 UTC
23/01/2026,DTE,DTE Energy Company,Utilities,135.0299988,135.0299988,133.1100006,134.3300018,134.3300018,1709400,2026-01-25 21:27:44 UTC
19/01/2026,DUK,Duke Energy Corporation,Utilities,118.5,119.4000015,117.8600006,119.2200012,119.2200012,4499800,2026-01-25 21:27:44 UTC
23/01/2026,DUK,Duke Energy Corporation,Utilities,117.8899994,117.9400024,116.25,117.4300003,117.4300003,4490400,2026-01-25 21:27:44 UTC
19/01/2026,DVA,DaVita Inc.,Healthcare,104.9400024,106.3199997,104.1999969,104.7399979,104.7399979,654300,2026-01-25 21:27:44 UTC
23/01/2026,DVA,DaVita Inc.,Healthcare,108.6399994,109.1600037,107.4000015,108.1200027,108.1200027,1026500,2026-01-25 21:27:44 UTC
19/01/2026,DVN,Devon Energy Corporation,Energy,36.20000076,36.88999939,35.97999954,36.20000076,36.20000076,9210300,2026-01-25 21:27:44 UTC
23/01/2026,DVN,Devon Energy Corporation,Energy,38.74000168,39.18999863,38.41999817,38.63999939,38.63999939,7441400,2026-01-25 21:27:44 UTC
19/01/2026,DXCM,"DexCom, Inc.",Healthcare,69.34999847,70.37999725,69.01999664,69.54000092,69.54000092,7440200,2026-01-25 21:27:44 UTC
23/01/2026,DXCM,"DexCom, Inc.",Healthcare,73.05000305,73.52999878,71.66000366,72.86000061,72.86000061,5247400,2026-01-25 21:27:44 UTC
19/01/2026,EA,Electronic Arts Inc.,Communication Services,204.1799927,204.3399963,204.1499939,204.25,204.25,2067800,2026-01-25 21:27:44 UTC
23/01/2026,EA,Electronic Arts Inc.,Communication Services,204.2299957,204.2700043,203.8899994,204,204,1644400,2026-01-25 21:27:44 UTC
19/01/2026,EBAY,eBay Inc.,Consumer Cyclical,95.97000122,96,92.05000305,93.02999878,93.02999878,4991900,2026-01-25 21:27:44 UTC
23/01/2026,EBAY,eBay Inc.,Consumer Cyclical,93.48000336,93.88999939,91.87999725,93.61000061,93.61000061,3165200,2026-01-25 21:27:44 UTC
19/01/2026,ECL,Ecolab Inc.,Basic Materials,276.8999939,277.8999939,274.480011,277.0700073,277.0700073,1297200,2026-01-25 21:27:44 UTC
23/01/2026,ECL,Ecolab Inc.,Basic Materials,281.3800049,282.3500061,279.5400085,281.8999939,281.8999939,847900,2026-01-25 21:27:44 UTC
19/01/2026,ED,"Consolidated Edison, Inc.",Utilities,102.0599976,103.9499969,101.8799973,103.8099976,103.8099976,2201800,2026-01-25 21:27:44 UTC
23/01/2026,ED,"Consolidated Edison, Inc.",Utilities,103.4000015,104.1800003,102.9700012,103.8700027,103.8700027,2105600,2026-01-25 21:27:44 UTC
19/01/2026,EFX,Equifax Inc.,Industrials,217.2799988,219.8999939,216.5200043,219.5700073,219.5700073,786000,2026-01-25 21:27:44 UTC
23/01/2026,EFX,Equifax Inc.,Industrials,213,213.5299988,209.2299957,209.7400055,209.7400055,2922700,2026-01-25 21:27:44 UTC
19/01/2026,EG,"Everest Group, Ltd.",Financial Services,319.8500061,322.0499878,318.1400146,318.8099976,318.8099976,278700,2026-01-25 21:27:44 UTC
23/01/2026,EG,"Everest Group, Ltd.",Financial Services,319.9599915,323.6600037,319.9599915,323.5700073,323.5700073,283700,2026-01-25 21:27:44 UTC
19/01/2026,EIX,Edison International,Utilities,61.25,62.61999893,61.09000015,62.38999939,62.38999939,2833200,2026-01-25 21:27:44 UTC
23/01/2026,EIX,Edison International,Utilities,61,61.25,60.15999985,60.77000046,60.77000046,2869000,2026-01-25 21:27:44 UTC
19/01/2026,EL,The Estée Lauder Companies Inc.,Consumer Defensive,114.8899994,115.6999969,112.8700027,115.0500031,115.0500031,2913700,2026-01-25 21:27:44 UTC
23/01/2026,EL,The Estée Lauder Companies Inc.,Consumer Defensive,119.3399963,120.1800003,116.0100021,117.6900024,117.6900024,2723600,2026-01-25 21:27:44 UTC
19/01/2026,ELV,"Elevance Health, Inc.",Healthcare,380.1300049,381.1799927,373.0400085,374.8699951,374.8699951,1074700,2026-01-25 21:27:44 UTC
23/01/2026,ELV,"Elevance Health, Inc.",Healthcare,370.3900146,372.980011,366.6900024,371.0599976,371.0599976,1387000,2026-01-25 21:27:44 UTC
19/01/2026,EME,"EMCOR Group, Inc.",Industrials,689.25,708.3599854,689.0900269,698.6900024,698.6900024,485400,2026-01-25 21:27:44 UTC
23/01/2026,EME,"EMCOR Group, Inc.",Industrials,702.0100098,703.75,688.6199951,694.210022,694.210022,248100,2026-01-25 21:27:44 UTC
