date,ticker,company_name,market_sector,open,high,low,close,adj_close,volume,run_date
19/01/2026,EMR,Emerson Electric Co.,Industrials,148.9499969,150.5700073,148.6000061,149.4600067,149.4600067,3438100,2026-01-25 21:27:44 UTC
23/01/2026,EMR,Emerson Electric Co.,Industrials,149.7599945,151.3800049,147.6699982,147.6799927,147.6799927,3027400,2026-01-25 21:27:44 UTC
19/01/2026,EOG,"EOG Resources, Inc.",Energy,106.3799973,107.2600021,104.2699966,105.3199997,105.3199997,5649400,2026-01-25 21:27:44 UTC
23/01/2026,EOG,"EOG Resources, Inc.",Energy,107.9400024,108.6200027,106.8199997,108.3300018,108.3300018,5302000,2026-01-25 21:27:44 UTC
19/01/2026,EPAM,"EPAM Systems, Inc.",Technology,214.6699982,216.6300049,212.4600067,212.6100006,212.6100006,532000,2026-01-25 21:27:44 UTC
23/01/2026,EPAM,"EPAM Systems, Inc.",Technology,218.4600067,221.0599976,216.9299927,218.2100067,218.2100067,694700,2026-01-25 21:27:44 UTC
19/01/2026,EQIX,"Equinix, Inc.",Real Estate,802.3200073,809.5599976,796.289978,801.7800293,801.7800293,532400,2026-01-25 21:27:44 UTC
23/01/2026,EQIX,"Equinix, Inc.",Real Estate,792.0900269,800.7999878,784.3499756,791.2700195,791.2700195,467400,2026-01-25 21:27:44 UTC
19/01/2026,EQR,Equity Residential,Real Estate,60.91999817,62.11999893,60.31000137,62.04000092,62.04000092,2176800,2026-01-25 21:27:44 UTC
23/01/2026,EQR,Equity Residential,Real Estate,60.90999985,62.13999939,60.70000076,62.09000015,62.09000015,2789200,2026-01-25 21:27:44 UTC
19/01/2026,EQT,EQT Corporation,Energy,49.90000153,51.00999832,49.52000046,50.54000092,50.54000092,10116800,2026-01-25 21:27:44 UTC
23/01/2026,EQT,EQT Corporation,Energy,55.70000076,56.43000031,55.25,55.52000046,55.52000046,14639600,2026-01-25 21:27:44 UTC
19/01/2026,ERIE,Erie Indemnity Company,Financial Services,281.9599915,283.2399902,279.2399902,283.2099915,283.2099915,176300,2026-01-25 21:27:44 UTC
23/01/2026,ERIE,Erie Indemnity Company,Financial Services,283.6499939,285.4700012,275.1400146,275.8500061,275.8500061,143600,2026-01-25 21:27:44 UTC
19/01/2026,ES,Eversource Energy,Utilities,69.40000153,70.31999969,69.05000305,70.11000061,70.11000061,3203500,2026-01-25 21:27:44 UTC
23/01/2026,ES,Eversource Energy,Utilities,70.41999817,70.51999664,68.87999725,69.58000183,69.58000183,2441700,2026-01-25 21:27:44 UTC
19/01/2026,ESS,"Essex Property Trust, Inc.",Real Estate,253.2200012,259.3399963,252.5500031,258.269989,258.269989,566000,2026-01-25 21:27:44 UTC
23/01/2026,ESS,"Essex Property Trust, Inc.",Real Estate,254.2899933,254.9799957,251.2100067,254.0800018,254.0800018,589600,2026-01-25 21:27:44 UTC
19/01/2026,ETN,Eaton Corporation plc,Industrials,343.4500122,349.6000061,340.5700073,343.75,343.75,3768500,2026-01-25 21:27:44 UTC
23/01/2026,ETN,Eaton Corporation plc,Industrials,335.6199951,336.769989,330.6799927,331.2200012,331.2200012,2235400,2026-01-25 21:27:44 UTC
19/01/2026,ETR,Entergy Corporation,Utilities,95.48000336,96.87000275,95.26999664,96.41999817,96.41999817,2133200,2026-01-25 21:27:44 UTC
23/01/2026,ETR,Entergy Corporation,Utilities,93.45999908,93.86000061,92.29000092,93.19000244,93.19000244,2512800,2026-01-25 21:27:44 UTC
19/01/2026,EVRG,"Evergy, Inc.",Utilities,75.5,76.69999695,75.38999939,76.44000244,76.44000244,2553600,2026-01-25 21:27:44 UTC
23/01/2026,EVRG,"Evergy, Inc.",Utilities,76,76.22000122,74.81999969,75.69000244,75.69000244,2108700,2026-01-25 21:27:44 UTC
19/01/2026,EW,Edwards Lifesciences Corporation,Healthcare,84.16999817,84.55000305,83.26999664,84.34999847,84.34999847,3454400,2026-01-25 21:27:44 UTC
23/01/2026,EW,Edwards Lifesciences Corporation,Healthcare,84.36000061,85,83.40000153,83.66000366,83.66000366,3192100,2026-01-25 21:27:44 UTC
19/01/2026,EXC,Exelon Corporation,Utilities,44.16999817,44.81999969,44.06999969,44.72999954,44.72999954,14410900,2026-01-25 21:27:44 UTC
23/01/2026,EXC,Exelon Corporation,Utilities,44.24000168,44.5,43.41999817,44.06000137,44.06000137,8937100,2026-01-25 21:27:44 UTC
19/01/2026,EXE,Expand Energy Corporation,Energy,98.75,100.5100021,98.59999847,99.87999725,99.87999725,3172900,2026-01-25 21:27:44 UTC
23/01/2026,EXE,Expand Energy Corporation,Energy,111.3499985,111.7200012,108.4400024,109.4899979,109.4899979,2565300,2026-01-25 21:27:44 UTC
19/01/2026,EXPD,"Expeditors International of Washington, Inc.",Industrials,163.5399933,164.2799988,162.1799927,162.4100037,162.4100037,3831700,2026-01-25 21:27:44 UTC
23/01/2026,EXPD,"Expeditors International of Washington, Inc.",Industrials,160.2299957,160.5500031,158.6699982,159.2100067,159.2100067,1127100,2026-01-25 21:27:44 UTC
19/01/2026,EXPE,"Expedia Group, Inc.",Consumer Cyclical,294.0299988,295.3200073,284.2200012,285.1099854,285.1099854,1631200,2026-01-25 21:27:44 UTC
23/01/2026,EXPE,"Expedia Group, Inc.",Consumer Cyclical,276.4599915,279.6099854,269.480011,271.1400146,271.1400146,1577700,2026-01-25 21:27:44 UTC
19/01/2026,EXR,Extra Space Storage Inc.,Real Estate,146.0599976,149.9900055,145.0899963,148.8699951,148.8699951,1677400,2026-01-25 21:27:44 UTC
23/01/2026,EXR,Extra Space Storage Inc.,Real Estate,144.3099976,144.4799957,141.3800049,141.5200043,141.5200043,1229200,2026-01-25 21:27:44 UTC
19/01/2026,F,Ford Motor Company,Consumer Cyclical,13.76000023,13.80000019,13.59000015,13.60000038,13.60000038,60750800,2026-01-25 21:27:44 UTC
23/01/2026,F,Ford Motor Company,Consumer Cyclical,13.69999981,13.69999981,13.55000019,13.56000042,13.56000042,39655300,2026-01-25 21:27:44 UTC
19/01/2026,FANG,"Diamondback Energy, Inc.",Energy,151.1900024,151.8500061,149.6300049,151.2799988,151.2799988,2249300,2026-01-25 21:27:44 UTC
23/01/2026,FANG,"Diamondback Energy, Inc.",Energy,153.6100006,156.25,153.1999969,154.0200043,154.0200043,1227500,2026-01-25 21:27:44 UTC
19/01/2026,FAST,Fastenal Company,Industrials,43.36999893,44.02000046,43.22999954,43.74000168,43.74000168,17103700,2026-01-25 21:27:44 UTC
23/01/2026,FAST,Fastenal Company,Industrials,44.74000168,44.90999985,43.84000015,43.88999939,43.88999939,8119400,2026-01-25 21:27:44 UTC
19/01/2026,FCX,Freeport-McMoRan Inc.,Basic Materials,58.63000107,58.84999847,57.70000076,58.70999908,58.70999908,21629900,2026-01-25 21:27:44 UTC
23/01/2026,FCX,Freeport-McMoRan Inc.,Basic Materials,59.75,60.81000137,58.38000107,60.40999985,60.40999985,24523900,2026-01-25 21:27:44 UTC
19/01/2026,FDS,FactSet Research Systems Inc.,Financial Services,287.730011,290.2200012,282,288.6000061,288.6000061,668100,2026-01-25 21:27:44 UTC
23/01/2026,FDS,FactSet Research Systems Inc.,Financial Services,289.2900085,290.75,284.3500061,286.6799927,286.6799927,256800,2026-01-25 21:27:44 UTC
19/01/2026,FDX,FedEx Corporation,Industrials,313,314.9100037,307.480011,308.1799927,308.1799927,2018400,2026-01-25 21:27:44 UTC
23/01/2026,FDX,FedEx Corporation,Industrials,308.75,309.8099976,302.4200134,304.2099915,304.2099915,1741600,2026-01-25 21:27:44 UTC
19/01/2026,FE,FirstEnergy Corp.,Utilities,46.58000183,47.38000107,46.43999863,47.34000015,47.34000015,8687600,2026-01-25 21:27:44 UTC
23/01/2026,FE,FirstEnergy Corp.,Utilities,47.15000153,47.15000153,46.06999969,46.56000137,46.56000137,4172100,2026-01-25 21:27:44 UTC
19/01/2026,FFIV,"F5, Inc.",Technology,273.9899902,275.6600037,266,268.2200012,268.2200012,2542600,2026-01-25 21:27:44 UTC
23/01/2026,FFIV,"F5, Inc.",Technology,261.0100098,265.5499878,257.1799927,259.2600098,259.2600098,813900,2026-01-25 21:27:44 UTC
19/01/2026,FICO,Fair Isaac Corporation,Technology,1570.719971,1598.150024,1552.319946,1567.189941,1567.189941,279900,2026-01-25 21:27:44 UTC
23/01/2026,FICO,Fair Isaac Corporation,Technology,1540.089966,1562.959961,1527.72998,1544.689941,1544.689941,355000,2026-01-25 21:27:44 UTC
19/01/2026,FIS,"Fidelity National Information Services, Inc.",Technology,63.45999908,63.70000076,62.47999954,63.34999847,63.34999847,2435800,2026-01-25 21:27:44 UTC
23/01/2026,FIS,"Fidelity National Information Services, Inc.",Technology,60.95000076,61.43000031,60.13000107,60.5,60.5,2875400,2026-01-25 21:27:44 UTC
19/01/2026,FISV,"Fiserv, Inc.",Unknown,66.58000183,66.87999725,66.08000183,66.29000092,66.29000092,8288400,2026-01-25 21:27:44 UTC
23/01/2026,FISV,"Fiserv, Inc.",Unknown,66.91000366,67.62999725,66.73999786,67.55999756,67.55999756,6234100,2026-01-25 21:27:44 UTC
19/01/2026,FITB,Fifth Third Bancorp,Financial Services,49.15000153,49.47999954,48.77000046,49.15999985,49.15999985,9789600,2026-01-25 21:27:44 UTC
23/01/2026,FITB,Fifth Third Bancorp,Financial Services,50.63000107,51.29000092,50.34000015,50.74000168,50.74000168,10932500,2026-01-25 21:27:44 UTC
19/01/2026,FOX,Fox Corporation,Communication Services,65.55000305,66.15000153,65.27500153,65.41999817,65.41999817,1134800,2026-01-25 21:27:44 UTC
23/01/2026,FOX,Fox Corporation,Communication Services,64.80000305,65.56999969,64.76499939,65.52999878,65.52999878,870100,2026-01-25 21:27:44 UTC
19/01/2026,FOXA,Fox Corporation,Communication Services,72.55000305,73.02999878,71.80999756,71.98999786,71.98999786,2329000,2026-01-25 21:27:44 UTC
23/01/2026,FOXA,Fox Corporation,Communication Services,72.19000244,72.94999695,72.05000305,72.87999725,72.87999725,2115600,2026-01-25 21:27:44 UTC
19/01/2026,FRT,Federal Realty Investment Trust,Real Estate,101.3300018,103.8600006,101.1399994,103.6699982,103.6699982,926500,2026-01-25 21:27:44 UTC
23/01/2026,FRT,Federal Realty Investment Trust,Real Estate,101.2900009,101.8799973,100.5699997,101.7699966,101.7699966,504600,2026-01-25 21:27:44 UTC
19/01/2026,FSLR,"First Solar, Inc.",Technology,243.6399994,248.6699982,243,243.7299957,243.7299957,1955700,2026-01-25 21:27:44 UTC
23/01/2026,FSLR,"First Solar, Inc.",Technology,240.9199982,246.3999939,237.9199982,242.1499939,242.1499939,1944600,2026-01-25 21:27:44 UTC
19/01/2026,FTNT,"Fortinet, Inc.",Technology,76.54000092,76.61000061,75.15000153,75.37999725,75.37999725,7913700,2026-01-25 21:27:44 UTC
23/01/2026,FTNT,"Fortinet, Inc.",Technology,83.5,85.05999756,81.09999847,81.63999939,81.63999939,10958100,2026-01-25 21:27:44 UTC
19/01/2026,FTV,Fortive Corporation,Technology,54.77999878,55.18999863,54.34500122,54.95999908,54.95999908,3207900,2026-01-25 21:27:44 UTC
23/01/2026,FTV,Fortive Corporation,Technology,54.59999847,54.79999924,53.93000031,54.59000015,54.59000015,3540800,2026-01-25 21:27:44 UTC
19/01/2026,GD,General Dynamics Corporation,Industrials,367.269989,369.7000122,365.4200134,367.3800049,367.3800049,1904200,2026-01-25 21:27:44 UTC
23/01/2026,GD,General Dynamics Corporation,Industrials,366.5899963,369,361.7600098,363.269989,363.269989,1179300,2026-01-25 21:27:44 UTC
19/01/2026,GDDY,GoDaddy Inc.,Technology,106.7900009,107.4000015,104.0250015,104.4599991,104.4599991,2063100,2026-01-25 21:27:44 UTC
23/01/2026,GDDY,GoDaddy Inc.,Technology,105.7399979,106.5299988,103.1600037,103.6999969,103.6999969,1507200,2026-01-25 21:27:44 UTC
19/01/2026,GE,GE Aerospace,Industrials,321.7200012,325.5499878,318.7000122,325.1199951,325.1199951,4109700,2026-01-25 21:27:44 UTC
23/01/2026,GE,GE Aerospace,Industrials,297,299.1099854,290.0700073,293.8699951,293.8699951,7767700,2026-01-25 21:27:44 UTC
19/01/2026,GEHC,GE HealthCare Technologies Inc.,Healthcare,82.69000244,82.69999695,81.15000153,81.75,81.75,6127100,2026-01-25 21:27:44 UTC
23/01/2026,GEHC,GE HealthCare Technologies Inc.,Healthcare,81.26000214,81.80999756,79.58000183,79.76999664,79.76999664,2340500,2026-01-25 21:27:44 UTC
19/01/2026,GEN,Gen Digital Inc.,Technology,26.40999985,26.40999985,26,26.10000038,26.10000038,4266100,2026-01-25 21:27:44 UTC
23/01/2026,GEN,Gen Digital Inc.,Technology,25.17000008,25.44000053,25.10000038,25.40999985,25.40999985,4056700,2026-01-25 21:27:44 UTC
19/01/2026,GEV,GE Vernova Inc.,Industrials,665.0599976,692.5,663,681.5499878,681.5499878,4986800,2026-01-25 21:27:44 UTC
23/01/2026,GEV,GE Vernova Inc.,Industrials,662.1799927,666.1300049,649,657.7800293,657.7800293,2004600,2026-01-25 21:27:44 UTC
19/01/2026,GFS,GlobalFoundries Inc.,Technology,42.08000183,42.36000061,41.18500137,41.24000168,41.24000168,3419700,2026-01-25 21:27:44 UTC
23/01/2026,GFS,GlobalFoundries Inc.,Technology,45.00999832,45.03499985,42.72000122,42.84999847,42.84999847,4315600,2026-01-25 21:27:44 UTC
19/01/2026,GILD,"Gilead Sciences, Inc.",Healthcare,123.8000031,125.1200027,122.0999985,124.9100037,124.9100037,10638900,2026-01-25 21:27:44 UTC
23/01/2026,GILD,"Gilead Sciences, Inc.",Healthcare,131.2599945,136.3000031,131,135.9299927,135.9299927,13178900,2026-01-25 21:27:44 UTC
19/01/2026,GIS,"General Mills, Inc.",Consumer Defensive,45.27000046,45.34999847,44.31000137,44.50999832,44.50999832,7269200,2026-01-25 21:27:44 UTC
23/01/2026,GIS,"General Mills, Inc.",Consumer Defensive,44.38000107,44.88000107,44.31000137,44.56000137,44.56000137,6134600,2026-01-25 21:27:44 UTC
19/01/2026,GL,Globe Life Inc.,Financial Services,139.3200073,140.4700012,138.4400024,138.9700012,138.9700012,410400,2026-01-25 21:27:44 UTC
23/01/2026,GL,Globe Life Inc.,Financial Services,137.3899994,138.0200043,135.4199982,136.5,136.5,509600,2026-01-25 21:27:44 UTC
19/01/2026,GLW,Corning Incorporated,Technology,93.83999634,94.61000061,92.12999725,94.19999695,94.19999695,7146600,2026-01-25 21:27:44 UTC
23/01/2026,GLW,Corning Incorporated,Technology,93.20999908,93.88999939,91.01000214,93.30000305,93.30000305,4246300,2026-01-25 21:27:44 UTC
19/01/2026,GM,General Motors Company,Consumer Cyclical,81,81.63999939,80.23000336,80.81999969,80.81999969,9838700,2026-01-25 21:27:44 UTC
23/01/2026,GM,General Motors Company,Consumer Cyclical,80.66999817,80.75,79.23000336,79.68000031,79.68000031,6862100,2026-01-25 21:27:44 UTC
19/01/2026,GNRC,Generac Holdings Inc.,Industrials,162.1199951,162.1199951,159.4100037,160.8500061,160.8500061,609000,2026-01-25 21:27:44 UTC
23/01/2026,GNRC,Generac Holdings Inc.,Industrials,175.8999939,177,170.8600006,173.0099945,173.0099945,1145400,2026-01-25 21:27:44 UTC
19/01/2026,GOOG,Alphabet Inc.,Communication Services,334.9349976,335.2399902,328.1700134,330.3399963,330.3399963,21868600,2026-01-25 21:27:44 UTC
23/01/2026,GOOG,Alphabet Inc.,Communication Services,332.6549988,334.0299988,327.9700012,328.4299927,328.4299927,19097500,2026-01-25 21:27:44 UTC
19/01/2026,GOOGL,Alphabet Inc.,Communication Services,334.4100037,334.6499939,327.7000122,330,330,40341600,2026-01-25 21:27:44 UTC
23/01/2026,GOOGL,Alphabet Inc.,Communication Services,332.4899902,333.6900024,327.4500122,327.9299927,327.9299927,27252600,2026-01-25 21:27:44 UTC
19/01/2026,GPC,Genuine Parts Company,Consumer Cyclical,135.3600006,137.1199951,134.9900055,136.9400024,136.9400024,961600,2026-01-25 21:27:44 UTC
23/01/2026,GPC,Genuine Parts Company,Consumer Cyclical,137.3000031,138.1000061,136.6100006,137.6300049,137.6300049,824000,2026-01-25 21:27:44 UTC
19/01/2026,GPN,Global Payments Inc.,Industrials,74.69999695,75.33999634,73.76000214,73.80000305,73.80000305,2831500,2026-01-25 21:27:44 UTC
23/01/2026,GPN,Global Payments Inc.,Industrials,75.25,75.88999939,74.63999939,75.20999908,75.20999908,2015100,2026-01-25 21:27:44 UTC
19/01/2026,GRMN,Garmin Ltd.,Technology,213.7400055,214.4600067,211.4299927,211.8000031,211.8000031,792900,2026-01-25 21:27:44 UTC
23/01/2026,GRMN,Garmin Ltd.,Technology,205.1999969,208.6499939,205.0800018,206.1699982,206.1699982,863800,2026-01-25 21:27:44 UTC
19/01/2026,GS,"The Goldman Sachs Group, Inc.",Financial Services,973,984.7000122,957,962,962,3071600,2026-01-25 21:27:44 UTC
23/01/2026,GS,"The Goldman Sachs Group, Inc.",Financial Services,934.0800171,937.1900024,917.0499878,918.8800049,918.8800049,3870800,2026-01-25 21:27:44 UTC
19/01/2026,GWW,"W.W. Grainger, Inc.",Industrials,1058.22998,1074.300049,1055.25,1068.719971,1068.719971,283600,2026-01-25 21:27:44 UTC
23/01/2026,GWW,"W.W. Grainger, Inc.",Industrials,1065.810059,1071.910034,1049.339966,1057.859985,1057.859985,231900,2026-01-25 21:27:44 UTC
19/01/2026,HAL,Halliburton Company,Energy,32.68000031,32.93999863,32.34000015,32.56999969,32.56999969,10404900,2026-01-25 21:27:44 UTC
23/01/2026,HAL,Halliburton Company,Energy,34.72999954,35.54999924,33.90999985,33.95000076,33.95000076,16067500,2026-01-25 21:27:44 UTC
19/01/2026,HAS,"Hasbro, Inc.",Consumer Cyclical,86.80000305,87.05000305,85.76999664,86.19999695,86.19999695,1329200,2026-01-25 21:27:44 UTC
23/01/2026,HAS,"Hasbro, Inc.",Consumer Cyclical,88.58999634,89.01000214,88.20999908,88.68000031,88.68000031,1702400,2026-01-25 21:27:44 UTC
19/01/2026,HBAN,Huntington Bancshares Incorporated,Financial Services,17.92000008,18.11000061,17.81999969,18.02000046,18.02000046,23386500,2026-01-25 21:27:44 UTC
23/01/2026,HBAN,Huntington Bancshares Incorporated,Financial Services,17.5,17.84000015,17.34000015,17.35000038,17.35000038,46835300,2026-01-25 21:27:44 UTC
19/01/2026,HCA,"HCA Healthcare, Inc.",Healthcare,482.6000061,482.8200073,468.8399963,469.2900085,469.2900085,1185900,2026-01-25 21:27:44 UTC
23/01/2026,HCA,"HCA Healthcare, Inc.",Healthcare,463.980011,471,463.6499939,470.8800049,470.8800049,722200,2026-01-25 21:27:44 UTC
19/01/2026,HD,"The Home Depot, Inc.",Consumer Cyclical,379.25,382.769989,377.5100098,380.1700134,380.1700134,3709000,2026-01-25 21:27:44 UTC
23/01/2026,HD,"The Home Depot, Inc.",Consumer Cyclical,381.5,384.3699951,379.2099915,383.769989,383.769989,3137100,2026-01-25 21:27:44 UTC
19/01/2026,HIG,"The Hartford Insurance Group, Inc.",Financial Services,130.2799988,130.7700043,129.0399933,129.5899963,129.5899963,1589700,2026-01-25 21:27:44 UTC
23/01/2026,HIG,"The Hartford Insurance Group, Inc.",Financial Services,129.3699951,130.3600006,127.6200027,128.6199951,128.6199951,1843300,2026-01-25 21:27:44 UTC
19/01/2026,HII,"Huntington Ingalls Industries, Inc.",Industrials,422.519989,427.7200012,420.0299988,425.8999939,425.8999939,688500,2026-01-25 21:27:44 UTC
23/01/2026,HII,"Huntington Ingalls Industries, Inc.",Industrials,424.1700134,428.3900146,412.0400085,418.5799866,418.5799866,448800,2026-01-25 21:27:44 UTC
19/01/2026,HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,301,301.9599915,298.5299988,300.8500061,300.8500061,1680400,2026-01-25 21:27:44 UTC
23/01/2026,HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,295.8699951,298.269989,294.1400146,298.1099854,298.1099854,3033900,2026-01-25 21:27:44 UTC
19/01/2026,HOLX,"Hologic, Inc.",Healthcare,75,75.16000366,74.91000366,74.98000336,74.98000336,4149900,2026-01-25 21:27:44 UTC
23/01/2026,HOLX,"Hologic, Inc.",Healthcare,75.12000275,75.16999817,75,75.05000305,75.05000305,2023500,2026-01-25 21:27:44 UTC
19/01/2026,HON,Honeywell International Inc.,Industrials,219.2200012,220.6300049,216.5299988,219.3899994,219.3899994,8529500,2026-01-25 21:27:44 UTC
23/01/2026,HON,Honeywell International Inc.,Industrials,221.9700012,223.3200073,220.5899963,221.4600067,221.4600067,3818200,2026-01-25 21:27:44 UTC
19/01/2026,HOOD,"Robinhood Markets, Inc.",Financial Services,111.0500031,111.25,106.8799973,108.7399979,108.7399979,30258500,2026-01-25 21:27:44 UTC
23/01/2026,HOOD,"Robinhood Markets, Inc.",Financial Services,106.9000015,111.4599991,106.5,106.9899979,106.9899979,17635900,2026-01-25 21:27:44 UTC
19/01/2026,HPE,Hewlett Packard Enterprise Company,Technology,22,22,21.42000008,21.44000053,21.44000053,15541600,2026-01-25 21:27:44 UTC
23/01/2026,HPE,Hewlett Packard Enterprise Company,Technology,21.30999947,21.30999947,20.96999931,21.04999924,21.04999924,9386200,2026-01-25 21:27:44 UTC
19/01/2026,HPQ,HP Inc.,Technology,20.07999992,20.73999977,19.97999954,20.37000084,20.37000084,20501900,2026-01-25 21:27:44 UTC
23/01/2026,HPQ,HP Inc.,Technology,19.70000076,19.70999908,19.20000076,19.43000031,19.43000031,17421900,2026-01-25 21:27:44 UTC
19/01/2026,HRL,Hormel Foods Corporation,Consumer Defensive,24.53000069,24.70000076,24.18000031,24.21999931,24.21999931,4811800,2026-01-25 21:27:44 UTC
23/01/2026,HRL,Hormel Foods Corporation,Consumer Defensive,24.38999939,24.62000084,24.35000038,24.60000038,24.60000038,2655900,2026-01-25 21:27:44 UTC
19/01/2026,HSIC,"Henry Schein, Inc.",Healthcare,78.01999664,80.09999847,77.66000366,79.98000336,79.98000336,1925400,2026-01-25 21:27:44 UTC
23/01/2026,HSIC,"Henry Schein, Inc.",Healthcare,78.05999756,78.27999878,76.97000122,77.20999908,77.20999908,1001400,2026-01-25 21:27:44 UTC
19/01/2026,HST,"Host Hotels & Resorts, Inc.",Real Estate,18.42000008,18.61000061,18.18000031,18.59000015,18.59000015,5420100,2026-01-25 21:27:44 UTC
23/01/2026,HST,"Host Hotels & Resorts, Inc.",Real Estate,18.73999977,18.78000069,18.54999924,18.70000076,18.70000076,7678500,2026-01-25 21:27:44 UTC
19/01/2026,HSY,The Hershey Company,Consumer Defensive,200.4299927,201.8600006,196.2299957,197.7599945,197.7599945,3971900,2026-01-25 21:27:44 UTC
23/01/2026,HSY,The Hershey Company,Consumer Defensive,191.3600006,192.7599945,189.1100006,191.1999969,191.1999969,2524500,2026-01-25 21:27:44 UTC
19/01/2026,HUBB,Hubbell Incorporated,Industrials,491.7200012,497.9500122,488.0801086,489.3099976,489.3099976,745964,2026-01-25 21:27:44 UTC
23/01/2026,HUBB,Hubbell Incorporated,Industrials,485.980011,489.5100098,481.5675049,485.5299988,485.5299988,404155,2026-01-25 21:27:44 UTC
19/01/2026,HUM,Humana Inc.,Healthcare,282.4400024,283.0799866,271.5700073,273.2799988,273.2799988,885500,2026-01-25 21:27:44 UTC
23/01/2026,HUM,Humana Inc.,Healthcare,265.0499878,269.1900024,264,266.5,266.5,1268500,2026-01-25 21:27:44 UTC
19/01/2026,HWM,Howmet Aerospace Inc.,Industrials,224.4900055,225.8000031,223.0500031,224.8899994,224.8899994,1671700,2026-01-25 21:27:44 UTC
23/01/2026,HWM,Howmet Aerospace Inc.,Industrials,217.8099976,219,213.8000031,214.8899994,214.8899994,3492400,2026-01-25 21:27:44 UTC
19/01/2026,IBKR,"Interactive Brokers Group, Inc.",Financial Services,74.05000305,74.06999969,72.05999756,73.36000061,73.36000061,4127400,2026-01-25 21:27:44 UTC
23/01/2026,IBKR,"Interactive Brokers Group, Inc.",Financial Services,76.91000366,78.55999756,76.91000366,77.58000183,77.58000183,8052800,2026-01-25 21:27:44 UTC
19/01/2026,IBM,International Business Machines Corporation,Technology,301,307.4500122,300.7799988,305.6700134,305.6700134,6199600,2026-01-25 21:27:44 UTC
23/01/2026,IBM,International Business Machines Corporation,Technology,294.0700073,294.3399963,289.7900085,292.4400024,292.4400024,3296000,2026-01-25 21:27:44 UTC
19/01/2026,ICE,"Intercontinental Exchange, Inc.",Financial Services,173.2100067,175.3600006,171.8600006,173.9799957,173.9799957,4415800,2026-01-25 21:27:44 UTC
23/01/2026,ICE,"Intercontinental Exchange, Inc.",Financial Services,174.1300049,174.4299927,172.6499939,172.9299927,172.9299927,2697900,2026-01-25 21:27:44 UTC
19/01/2026,IDXX,"IDEXX Laboratories, Inc.",Healthcare,715.0499878,719.9500122,710.960022,715.3699951,715.3699951,532100,2026-01-25 21:27:44 UTC
23/01/2026,IDXX,"IDEXX Laboratories, Inc.",Healthcare,689.8200073,698.289978,687.460022,693.8499756,693.8499756,279300,2026-01-25 21:27:44 UTC
19/01/2026,IEX,IDEX Corporation,Industrials,193.8500061,197.7299957,193.8500061,196.9299927,196.9299927,1049700,2026-01-25 21:27:44 UTC
23/01/2026,IEX,IDEX Corporation,Industrials,198.1199951,198.1199951,193.7899933,195.2700043,195.2700043,582000,2026-01-25 21:27:44 UTC
19/01/2026,IFF,International Flavors & Fragrances Inc.,Basic Materials,70.5,71.87999725,70.40000153,71.68000031,71.68000031,2073800,2026-01-25 21:27:44 UTC
23/01/2026,IFF,International Flavors & Fragrances Inc.,Basic Materials,72.16000366,73.27999878,71.90000153,73.23000336,73.23000336,1461500,2026-01-25 21:27:44 UTC
19/01/2026,INCY,Incyte Corporation,Healthcare,105.5500031,108.5800018,104.8300018,106.2099991,106.2099991,1695900,2026-01-25 21:27:44 UTC
