week_start,predicted_portfolio_gain,realized_portfolio_gain,n_untradeable,strategy
2021-01-26,0.05278125141529302,-0.029289390973448702,4,longshort
2021-02-02,1.2209787676145043,0.16730044405114325,5,longshort
2021-02-09,1.2814631450564218,-0.11632347014170441,5,longshort
2021-02-16,0.973163370533893,-0.00212951996535179,5,longshort
2021-02-23,0.9052317846869894,-0.016747226575240217,5,longshort
2021-03-02,0.9914939730954212,0.1750832562476497,5,longshort
2021-03-09,1.086307495809024,-0.07919786307935546,5,longshort
2021-03-16,1.1936183731219454,-0.0060007444909143896,5,longshort
2021-03-23,0.9746547918622103,0.021156590867603922,5,longshort
2021-03-30,3.598746886398632,0.051035062156011494,5,longshort
2021-04-06,2.4722048477266187,0.019013373044346176,5,longshort
2021-04-13,1.5544191638414204,0.008297690596084694,5,longshort
2021-04-20,1.65905516455941,0.020131715321708654,5,longshort
2021-04-27,2.2095930515128166,-0.07700881177441075,5,longshort
2021-05-04,2.879286936889299,0.06588044373457363,5,longshort
2021-05-11,3.10979332889827,-0.06926285419043299,5,longshort
2021-05-18,3.3927698835841094,0.012348580340218967,5,longshort
2021-05-25,3.0581172894839597,0.010093970505311346,5,longshort
2021-06-01,2.9217969856418637,0.01043286463201133,5,longshort
2021-06-08,3.337626419346115,-0.01501269741470839,5,longshort
2021-06-15,3.4752115953924494,-0.01124560559884226,5,longshort
2021-06-22,5.928398239396444,0.009878617186873887,5,longshort
2021-06-29,8.05313986456301,0.0018630907947348402,5,longshort
2021-07-06,7.054687011890346,0.07449821770701612,5,longshort
2021-07-13,7.377155051749839,-0.02863062223999262,5,longshort
2021-07-20,7.650567353417258,0.0190637069202556,5,longshort
2021-07-27,7.480949535748909,-0.09247088123177968,5,longshort
2021-08-03,7.637262889164228,0.1594394881853719,5,longshort
2021-08-10,8.084642724498504,0.01741301481644787,5,longshort
2021-08-17,8.02468276601478,0.0027486081389520413,5,longshort
2021-08-24,8.6262027493102,0.007633417132290303,5,longshort
2021-08-31,7.959521937712511,-0.031243877045512933,5,longshort
2021-09-07,8.484842344517025,0.021073969856043456,5,longshort
2021-09-14,8.834402267255903,-0.015741143430726107,5,longshort
2021-09-21,8.633026769390785,0.02665225327008529,5,longshort
2021-09-28,7.280453784761421,-0.01240890836895691,5,longshort
2021-10-05,8.226832066977124,0.09418292889359302,5,longshort
2021-10-12,10.075474871312602,-0.012006586057834185,5,longshort
2021-10-19,8.99229627837402,0.015103687969044792,5,longshort
2021-10-26,9.650912759937606,-0.15022997350309164,5,longshort
2021-11-02,11.913776386822684,0.14828596700892235,5,longshort
2021-11-09,11.302847738528358,0.05331103077053114,5,longshort
2021-11-16,10.496437447005054,-0.01573231983526461,5,longshort
2021-11-23,10.91359957670572,-0.014470653934000929,5,longshort
2021-11-30,6.975669347739159,-0.060142456320297806,5,longshort
2021-12-07,6.54288483935199,0.048852670956170775,5,longshort
2021-12-14,5.56436941595002,-0.012919084960484292,5,longshort
2021-12-21,8.284444177026112,0.027866320466989832,5,longshort
2021-12-28,7.525720345355629,-0.07654612078571714,5,longshort
2022-01-04,6.91357485944043,-0.14122942002703012,5,longshort
2022-01-11,9.919739072513956,0.22164847251031333,5,longshort
2022-01-18,8.017596938229484,-0.03070201148904854,5,longshort
2022-01-25,11.079131759071036,0.025167002505212845,5,longshort
2022-02-01,11.958028725988939,-0.009021320815483113,5,longshort
2022-02-08,10.351176305498868,0.09245866562234369,5,longshort
2022-02-15,9.287255996503765,-0.023500240606129142,5,longshort
2022-02-22,7.934197008181801,0.01831259133684015,5,longshort
2022-03-01,15.578592054333017,-0.06017134299976388,5,longshort
2022-03-08,18.548069750019888,0.0199933405137276,5,longshort
2022-03-15,14.885576891998829,0.046900960213127035,5,longshort
2022-03-22,17.635275324870264,0.008493486034360327,5,longshort
2022-03-29,13.386040337497265,-0.014562818384533454,5,longshort
2022-04-05,10.645553685614255,-0.08018545231503868,5,longshort
2022-04-12,15.187981296873629,0.16077011250429687,5,longshort
2022-04-19,11.113665353113413,-0.03443275207393675,5,longshort
2022-04-26,10.385553693430658,-0.011205266769049508,5,longshort
2022-05-03,11.13796127418362,-0.040806736856221715,5,longshort
2022-05-10,9.761668512000231,0.06398727964662544,5,longshort
2022-05-17,12.8212229248256,-0.02497756398494129,5,longshort
2022-05-24,15.627223541348274,0.061958435483326336,5,longshort
2022-05-31,13.03867359455581,-0.0002999490910257239,5,longshort
2022-06-07,18.36665287114048,-0.005269441276293696,5,longshort
2022-06-14,8.362628137010438,-0.02097804076425007,5,longshort
2022-06-21,7.228882554836139,0.04029210166381451,5,longshort
2022-06-28,7.559936425543615,0.17582586464098315,5,longshort
2022-07-05,6.181385470677386,-0.09211669622752351,5,longshort
2022-07-12,5.4946457841575205,-0.044108514574791396,5,longshort
2022-07-19,5.760460007715258,0.011787485656148127,5,longshort
2022-07-26,5.3336061428944745,0.04804416360070862,5,longshort
2022-08-02,6.09636358182718,-0.05733632450579221,5,longshort
2022-08-09,7.899433128861428,0.062062181186202284,5,longshort
2022-08-16,9.85292524302209,-0.04072825565342268,5,longshort
2022-08-23,11.75980479482742,-0.017222505141057564,5,longshort
2022-08-30,11.579459194991196,0.00319903566593943,5,longshort
2022-09-06,9.88592167178772,0.017663477445486624,5,longshort
2022-09-13,10.116006347050412,-0.011208138647542214,5,longshort
2022-09-20,9.16208350730582,-0.060934135574863844,5,longshort
2022-09-27,9.308497963123186,0.1907667927348489,5,longshort
2022-10-04,10.440340087688323,-0.11667512233706945,5,longshort
2022-10-11,10.388498181309354,-0.08752444317259495,5,longshort
2022-10-18,10.83852617922001,0.011552321519690543,5,longshort
2022-10-25,10.82178061798443,0.018676520807764396,5,longshort
2022-11-01,10.681330188746616,-0.15770997699009293,5,longshort
2022-11-08,8.791027698801578,-0.02502869979715306,5,longshort
2022-11-15,10.29436543316831,-0.012108461368897023,5,longshort
2022-11-22,9.45677273634088,-0.008336463924091375,5,longshort
2022-11-29,6.799198340617801,-0.01776745544331103,5,longshort
2022-12-06,6.508639517490152,0.06338178577785714,5,longshort
2022-12-13,6.025623812005604,-0.049657876160311636,5,longshort
2022-12-20,7.048292695430865,0.008683675789618001,5,longshort
2022-12-27,5.7677870662503805,0.09249605086448812,5,longshort
2023-01-03,5.756783718894442,0.07775977942391721,5,longshort
2023-01-10,7.972861646859762,-0.017880490757651975,5,longshort
2023-01-17,6.365139659475489,0.004309914542638291,5,longshort
2023-01-24,7.120213744392609,0.0010387782217596716,5,longshort
2023-01-31,5.556546850767261,-0.013476734106608488,5,longshort
2023-02-07,6.377495340190251,0.04908679207269617,5,longshort
2023-02-14,6.8186555421566535,-0.007375157014239462,5,longshort
2023-02-21,7.238795244909479,-0.004670376345713896,5,longshort
2023-02-28,10.272785778434141,0.0186722639679532,5,longshort
2023-03-07,10.888491411281871,-0.08320338871242342,5,longshort
2023-03-14,9.974886917062703,-0.003331375157145822,5,longshort
2023-03-21,13.301343904248489,-0.01172690769913373,5,longshort
2023-03-28,10.496833097723139,0.03604703242850799,5,longshort
2023-04-04,9.30574595055225,0.00933222897624868,5,longshort
2023-04-11,8.852982964813847,0.04119292616592519,5,longshort
2023-04-18,8.04612156942259,-0.006091355915436532,5,longshort
2023-04-25,9.244887225373045,-0.013917748969124472,5,longshort
2023-05-02,10.101231868710387,0.045292349052140225,5,longshort
2023-05-09,12.19121019706647,-0.042414658358179924,5,longshort
2023-05-16,15.590291938957124,0.02094639300415528,5,longshort
2023-05-23,15.686567001800354,-0.00017709840479732805,5,longshort
2023-05-30,15.710798420235383,0.0678164496071224,5,longshort
2023-06-06,13.339401683782292,0.06346883298953092,5,longshort
2023-06-13,16.53727180725256,0.00874944359571925,5,longshort
2023-06-20,16.691281137360175,-0.007850509486337033,5,longshort
2023-06-27,14.87769722183868,-0.020194416498961216,5,longshort
2023-07-04,14.55329910527842,0.061288533738639156,5,longshort
2023-07-11,13.344029860004637,0.08352116770825672,5,longshort
2023-07-18,11.272657151648938,0.006508737709180268,5,longshort
2023-07-25,9.522956470241198,0.003291545568608107,5,longshort
2023-08-01,9.865271668092655,-0.06593349226588431,5,longshort
2023-08-08,8.421696579540436,-0.003507822992123213,5,longshort
2023-08-15,9.833936024155479,-0.013554799959278887,5,longshort
2023-08-22,8.994935916078894,0.010820148853307829,5,longshort
2023-08-29,8.686449689911523,-0.04006842904364085,5,longshort
2023-09-05,10.08658961368297,0.01801712191612896,5,longshort
2023-09-12,10.560716194483106,0.054188116571437864,5,longshort
2023-09-19,8.857548663493477,-0.022666093892093515,5,longshort
2023-09-26,9.573819926776702,0.05597970676913779,5,longshort
2023-10-03,9.435618355582754,0.035472831033326754,5,longshort
2023-10-10,10.767639234879097,-0.0020534638492030115,5,longshort
2023-10-17,11.381949232124432,-0.04387492591161588,5,longshort
2023-10-24,8.429038623744477,-0.01820843274374553,5,longshort
2023-10-31,7.724106340561585,0.08065385348786777,5,longshort
2023-11-07,9.211882975382158,-0.047338537763551077,5,longshort
2023-11-14,11.065996407243519,0.010587479532474596,5,longshort
2023-11-21,11.023058484308999,0.0061893759273612195,5,longshort
2023-11-28,10.890235666439384,-0.01833617590022537,5,longshort
2023-12-05,10.49847093497271,0.08977514697267681,5,longshort
2023-12-12,9.952638198568316,0.02765574631677113,5,longshort
2023-12-19,10.747619460176109,-0.00226713663059766,5,longshort
2023-12-26,9.934898046638146,-0.0009115541454678689,5,longshort
2024-01-02,6.897127513853323,0.08868020245016131,5,longshort
2024-01-09,6.581956264247421,-0.06672156825827744,5,longshort
2024-01-16,8.673215026168348,0.012183992017845743,5,longshort
2024-01-23,11.166379193492174,0.010821816920160363,5,longshort
2024-01-30,11.404850744714249,0.03581208132916656,5,longshort
2024-02-06,9.840951777485177,0.18621072074224276,5,longshort
2024-02-13,11.483043920835243,0.01851712880429965,5,longshort
2024-02-20,12.460824430176833,0.013222644948622481,5,longshort
2024-02-27,14.025683618843166,0.03880162967303969,5,longshort
2024-03-05,11.597546675774243,0.015529647103853364,5,longshort
2024-03-12,10.644186235655658,-0.08880616329374054,5,longshort
2024-03-19,13.757630554360745,0.009047948858432887,5,longshort
2024-03-26,11.751989345286658,-0.06661047331474555,5,longshort
2024-04-02,12.575149901835234,0.08835003538918809,5,longshort
2024-04-09,13.3951904676348,-0.04957510581437887,5,longshort
2024-04-16,8.432942061839135,0.006676410232162688,5,longshort
2024-04-23,9.244673322042937,0.008121343388462243,5,longshort
2024-04-30,9.144335015834125,0.030473419036412867,5,longshort
2024-05-07,9.428940582955427,0.01221384282550259,5,longshort
2024-05-14,12.042867020107492,0.009370166858508099,5,longshort
2024-05-21,15.388003283077333,-0.010873029920020452,5,longshort
2024-05-28,14.996456798710236,0.004923327188813382,5,longshort
2024-06-04,13.091785800045672,0.012808420279546581,5,longshort
2024-06-11,13.000303818833464,-0.07725809915532852,5,longshort
2024-06-18,10.346998054988402,0.0066072198027999395,5,longshort
2024-06-25,9.21418683327484,-0.0017651381823846903,5,longshort
2024-07-02,12.478517873789244,0.044487730349311645,5,longshort
2024-07-09,9.311944050049073,0.05158858290974572,5,longshort
2024-07-16,7.6558421760741595,-0.011068005511710425,5,longshort
2024-07-23,6.6766794958120474,0.0014514965551958505,5,longshort
2024-07-30,6.305140621160548,-0.026083925712102597,5,longshort
2024-08-06,6.063060813890212,0.013191001489909746,5,longshort
2024-08-13,6.938441912041646,0.02749180924552933,5,longshort
2024-08-20,6.856998700830298,0.015559316607753698,5,longshort
2024-08-27,5.979582111858778,-0.07006037860928754,5,longshort
2024-09-03,4.644904494097602,0.09310475349034845,5,longshort
2024-09-10,5.686636553052749,-0.01840711254931367,5,longshort
2024-09-17,8.304047089171538,0.012070842681984387,5,longshort
2024-09-24,10.025991730849878,0.0068933641918304915,5,longshort
2024-10-01,10.772290256945196,0.08745262607020504,5,longshort
2024-10-08,12.17342504707805,0.10024286348086452,5,longshort
2024-10-15,12.50203587687948,1.4148031980924007e-06,5,longshort
2024-10-22,14.09746495354662,-0.0022495490632549,5,longshort
2024-10-29,14.789605674055005,-0.05555495986204923,5,longshort
2024-11-05,15.409484394756921,0.15038562119496077,5,longshort
2024-11-12,13.55271602617956,-0.008440099742338579,5,longshort
2024-11-19,14.049190637641477,0.03365985504317626,5,longshort
2024-11-26,14.731263152761102,-0.11530702892873795,5,longshort
2024-12-03,13.23141470431539,0.05337380297178016,5,longshort
2024-12-10,12.730627251582021,0.07515451500208511,5,longshort
2024-12-17,11.874148563162088,-0.01929579893275593,5,longshort
2024-12-24,13.248568418138968,-0.01673930236797964,5,longshort
2024-12-31,10.15458987204846,0.0,5,longshort
2025-01-07,11.288939031801918,-0.02799700973088807,5,longshort
2025-01-14,12.785973502435365,0.02407222130560609,5,longshort
2025-01-21,11.11150121896399,0.00015294101427785884,5,longshort
2025-01-28,12.014494992741923,0.0005247094236724871,5,longshort
2025-02-04,11.965092681928601,0.11232338267999474,5,longshort
2025-02-11,12.32022583432687,-0.01140017684381625,5,longshort
2025-02-18,11.38336034337665,-0.015672608136448798,5,longshort
2025-02-25,7.822249043508237,-0.011420200356929089,5,longshort
2025-03-04,5.162642607311149,0.18260616627235665,5,longshort
2025-03-11,5.300886590339844,-0.021477541458168242,5,longshort
2025-03-18,5.2936214952837375,0.017327696233845117,5,longshort
2025-03-25,6.96778605444891,-0.0153658253996317,5,longshort
2025-04-01,7.603947778843043,0.0841199023377265,5,longshort
2025-04-08,9.925978377010713,-0.08612119893535068,5,longshort
2025-04-15,11.022357340706476,-0.027076437021684316,5,longshort
2025-04-22,9.878542654166877,0.03288016412454229,5,longshort
2025-04-29,9.376917237023806,0.013281643938833404,5,longshort
2025-05-06,8.15337608960577,0.09371714800120134,5,longshort
2025-05-13,8.588338627281237,0.012314202569325482,5,longshort
2025-05-20,12.980547913834332,-0.028325348645831177,5,longshort
2025-05-27,14.792189862398782,0.041090960276558626,5,longshort
2025-06-03,15.944005037566688,0.028353934601543566,5,longshort
2025-06-10,12.635300430996123,-0.04528938183956642,5,longshort
2025-06-17,13.6254821685333,0.010424028284903046,5,longshort
2025-06-24,14.862968703519371,0.009376343555279894,5,longshort
2025-07-01,11.924366033982299,0.05044224599285076,5,longshort
2025-07-08,12.761212800818177,0.017403299869888696,5,longshort
2025-07-15,12.684213061991786,0.008841291442869341,5,longshort
2025-07-22,11.186767801887408,0.004633484462781916,5,longshort
2025-07-29,13.372675599718905,-0.16283564017417937,5,longshort
2025-08-05,12.733795485526635,0.07109889816066157,5,longshort
2025-08-12,11.330893762736924,0.0010237145026777182,5,longshort
2025-08-19,8.636698652711251,0.007288178575248509,5,longshort
2025-08-26,8.19915745423573,-0.027777383549639007,5,longshort
2025-09-02,9.16979990229078,-0.018684552850154478,5,longshort
2025-09-09,13.571813596124843,0.0028714925903155853,5,longshort
2025-09-16,18.192713729067794,0.0064452547877851185,5,longshort
2025-09-23,18.295310893612925,0.0033034817047382574,5,longshort
2025-09-30,19.51214342237364,-0.03465248235558774,5,longshort
2025-10-07,17.567583710743705,0.01023389472818815,5,longshort
2025-10-14,15.1039488185071,0.0071305158807508,5,longshort
2025-10-21,14.437003414823714,0.006933314055707337,5,longshort
2025-10-28,16.366407540604158,-0.06038272756311499,5,longshort
2025-11-04,15.677176199396417,0.15429566141633347,5,longshort
2025-11-11,14.786584221199107,-0.026783583310545502,5,longshort
2025-11-18,14.282494189502456,0.008330294566084081,5,longshort
2025-11-25,13.416742766984411,0.011438034454216659,5,longshort
2025-12-02,11.953541709511857,0.030413626451578087,5,longshort
2025-12-09,12.085625392071329,0.023978067294709943,5,longshort
2025-12-16,11.971241984544637,0.009431216306048809,5,longshort
2025-12-23,13.969397499110151,0.0019665416364364695,5,longshort
2025-12-30,11.88439718051092,-0.008804055490480913,5,longshort
2026-01-06,12.536536980297088,0.0,5,longshort
2026-01-13,14.694814748779669,0.00497913392411432,5,longshort
2026-01-20,0.4547690634782817,0.01686455240915558,2,longshort
